Unnamed: 0,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
675,flat,bestech park view ananda,sector 81,1.45,8011.0,3.0,3.0,3,8.0,Relatively New,1650.0,0.0,0.0,0.0,0.0,1.0,2.0,128.0,"28.3867° N, 76.9485° E",28.3867,76.9485
676,flat,shree vardhman victoria,sector 70,1.8,9231.0,3.0,3.0,3+,10.0,New Property,1765.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,"28.3968° N, 77.0233° E",28.3968,77.0233
677,flat,experion windchants,sector 112,3.65,11428.0,3.0,5.0,2,3.0,Relatively New,2800.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,"28.5189° N, 77.0183° E",28.5189,77.0183
678,flat,dlf regal gardens,sector 90,1.65,7449.0,4.0,4.0,3+,15.0,Relatively New,2214.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,"28.4085° N, 76.9369° E",28.4085,76.9369
679,flat,mapsko mount ville,sector 79,1.2,8054.0,3.0,3.0,3,9.0,Relatively New,1321.0,1.0,0.0,0.0,0.0,0.0,2.0,104.0,"28.3624° N, 76.9787° E",28.3624,76.9787
680,flat,emaar mgf emerald floors,sector 65,2.6,15758.0,3.0,3.0,3+,3.0,Relatively New,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4030° N, 77.0690° E",28.403,77.069
681,flat,sobha city,sector 108,2.9,14478.0,3.0,4.0,2,8.0,New Property,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,"28.5134° N, 76.9830° E",28.5134,76.983
683,flat,landmark the residency,sector 103,0.9,6667.0,2.0,2.0,2,1.0,Relatively New,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,"28.4949° N, 76.9845° E",28.4949,76.9845
684,flat,bptp mansions park prime,sector 66,2.7,9768.0,4.0,4.0,3,6.0,Relatively New,2501.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,"28.3925° N, 77.0541° E",28.3925,77.0541
685,flat,emaar gurgaon greens,sector 102,1.6,9697.0,3.0,3.0,3,8.0,Relatively New,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,"28.4750° N, 76.9715° E",28.475,76.9715
686,flat,smart world one dxp,sector 113,3.45,13269.0,4.0,4.0,3,11.0,Under Construction,2353.0,1.0,1.0,0.0,0.0,0.0,2.0,156.0,"28.5287° N, 77.0233° E",28.5287,77.0233
687,house,signature global city 63a,sector 63,1.5,6289.0,3.0,3.0,2,1.0,New Property,2385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3971° N, 77.0867° E",28.3971,77.0867
689,house,huda housing board colony,sector 31,4.6,31507.0,2.0,4.0,3+,3.0,Old Property,1460.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,"28.4528° N, 77.0498° E",28.4528,77.0498
690,flat,tarc maceo,sector 91,1.8,7759.0,4.0,3.0,3+,0.0,Relatively New,2578.0,1.0,0.0,0.0,1.0,0.0,1.0,45.0,"28.4014° N, 76.9225° E",28.4014,76.9225
691,house,unitech aspen greens,sector 50,7.0,32407.0,4.0,4.0,2,2.0,Old Property,2160.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,"28.4178° N, 77.0628° E",28.4178,77.0628
694,flat,global hill view,sector 11,0.36,5150.0,2.0,2.0,0,15.0,Relatively New,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4531° N, 77.0202° E",28.4531,77.0202
695,house,independent,sector 17a,1.52,19869.0,2.0,2.0,1,1.0,Old Property,105.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"28.4785° N, 77.0600° E",28.4785,77.06
696,flat,parsvnath green ville,sector 48,2.5,12821.0,4.0,5.0,3,1.0,Moderately Old,2167.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,"28.4177° N, 77.0359° E",28.4177,77.0359
697,flat,indiabulls enigma,sector 110,4.1,10567.0,5.0,5.0,2,10.0,Relatively New,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,159.0,"28.5145° N, 77.0197° E",28.5145,77.0197
698,flat,dlf the primus,sector 82a,1.87,10395.0,3.0,3.0,3,31.0,Moderately Old,1668.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,"28.3858° N, 76.9686° E",28.3858,76.9686
699,flat,pivotal devaan apartments,sector 84,0.39,6500.0,2.0,2.0,0,5.0,Relatively New,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3979° N, 76.9736° E",28.3979,76.9736
700,flat,sare crescent parc royal greens phase 1,sector 92,0.5,5000.0,2.0,2.0,3,2.0,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
701,flat,godrej oasis,sector 88a,1.45,8367.0,2.0,2.0,3+,9.0,Relatively New,133.0,1.0,0.0,0.0,0.0,0.0,1.0,85.0,"28.4347° N, 76.9557° E",28.4347,76.9557
702,flat,adani oyster greens,sector 102,1.9,10058.0,3.0,3.0,3+,9.0,Relatively New,2099.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"28.4750° N, 76.9715° E",28.475,76.9715
703,flat,dlf the ultima,sector 81,2.3,14603.0,3.0,4.0,3+,27.0,Relatively New,1825.0,0.0,1.0,0.0,0.0,0.0,2.0,119.0,"28.3867° N, 76.9485° E",28.3867,76.9485
704,flat,ireo skyon,sector 60,3.75,13393.0,4.0,5.0,3,15.0,Relatively New,2534.0,0.0,1.0,0.0,0.0,0.0,0.0,167.0,"28.4003° N, 77.0975° E",28.4003,77.0975
705,flat,sidhivinayak apartments,sector 55,1.9,10556.0,4.0,3.0,3+,9.0,Moderately Old,2000.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,"28.4281° N, 77.1100° E",28.4281,77.11
706,flat,pareena coban residences,sector 99a,1.6,8000.0,3.0,3.0,3,6.0,Under Construction,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4561° N, 76.9542° E",28.4561,76.9542
707,house,independent,sector 26,16.0,35556.0,5.0,6.0,3,2.0,Old Property,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4757° N, 77.1032° E",28.4757,77.1032
708,flat,vipul lavanya,sector 81,0.64,5263.0,2.0,2.0,3,12.0,Relatively New,1361.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,"28.3867° N, 76.9485° E",28.3867,76.9485
709,house,independent,sector 23,5.1,16569.0,3.0,2.0,0,1.0,Old Property,3078.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,"28.5121° N, 77.0478° E",28.5121,77.0478
710,flat,pyramid urban,sector 67a,0.55,10516.0,2.0,2.0,2,3.0,Relatively New,581.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,"28.3960° N, 77.0372° E",28.396,77.0372
711,house,independent,sector 26,20.0,44444.0,5.0,7.0,3+,3.0,Relatively New,4500.0,0.0,1.0,0.0,1.0,0.0,1.0,97.0,"28.4757° N, 77.1032° E",28.4757,77.1032
712,flat,supertech hues,sector 68,0.9,7627.0,2.0,2.0,2,1.0,New Property,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,"28.3853° N, 77.0484° E",28.3853,77.0484
714,flat,supertech hues,sector 68,1.0,8475.0,2.0,2.0,3,23.0,New Property,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3853° N, 77.0484° E",28.3853,77.0484
715,house,independent,sector 50,12.5,40611.0,6.0,5.0,3,4.0,Moderately Old,3078.0,1.0,1.0,0.0,1.0,0.0,2.0,23.0,"28.4178° N, 77.0628° E",28.4178,77.0628
716,flat,green court,sector 90,0.5,8333.0,2.0,2.0,1,8.0,New Property,650.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,"28.4085° N, 76.9369° E",28.4085,76.9369
718,flat,m3m heights,sector 65,1.99,15794.0,2.0,2.0,2,26.0,Under Construction,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,"28.4030° N, 77.0690° E",28.403,77.069
719,house,ninex city,sector 76,1.75,6250.0,4.0,4.0,0,14.0,New Property,3111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3935° N, 76.9888° E",28.3935,76.9888
720,flat,godrej,sector 79,1.41,8998.0,2.0,2.0,3,3.0,New Property,1747.0,1.0,0.0,0.0,0.0,0.0,0.0,104.0,"28.3624° N, 76.9787° E",28.3624,76.9787
721,flat,ashiana anmol,sector 33,1.1,8627.0,2.0,2.0,2,4.0,Under Construction,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4420° N, 77.0207° E",28.442,77.0207
722,flat,cancon enclave,sector 4,1.05,7778.0,3.0,2.0,2,2.0,New Property,1500.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"28.4738° N, 77.0107° E",28.4738,77.0107
723,house,independent,sector 2,5.7,22637.0,9.0,9.0,3+,3.0,Moderately Old,2430.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,"28.5095° N, 77.0320° E",28.5095,77.032
724,flat,hsiidc sidco aravali,manesar,0.81,3129.0,3.0,3.0,3+,2.0,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,"28.3515° N, 76.9428° E",28.3515,76.9428
725,flat,ramprastha primera,sector 37d,1.2,13333.0,3.0,3.0,3,5.0,Relatively New,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,"28.4478° N, 76.9703° E",28.4478,76.9703
726,flat,m3m merlin,sector 67,2.65,12946.0,3.0,3.0,3,0.0,Relatively New,2047.0,0.0,0.0,0.0,0.0,1.0,2.0,174.0,"28.3859° N, 77.0608° E",28.3859,77.0608
727,house,emaar mgf marbella,sector 66,8.8,41608.0,4.0,4.0,3+,3.0,Relatively New,2115.0,0.0,1.0,1.0,1.0,0.0,0.0,107.0,"28.3925° N, 77.0541° E",28.3925,77.0541
728,flat,sare crescent parc,sector 92,1.0,4778.0,4.0,4.0,3,9.0,Relatively New,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
729,flat,signature global solera,sector 107,0.29,5930.0,2.0,2.0,2,3.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,"28.5052° N, 76.9729° E",28.5052,76.9729
730,house,independent,sector 23,5.0,16244.0,4.0,4.0,2,2.0,Old Property,3078.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"28.5121° N, 77.0478° E",28.5121,77.0478
731,flat,m3m skywalk,sector 74,2.25,13636.0,3.0,3.0,2,9.0,Relatively New,1938.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.4158° N, 77.0118° E",28.4158,77.0118
734,flat,raheja vanya,sector 99a,0.59,3976.0,2.0,2.0,3,1.0,Under Construction,1133.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,"28.4561° N, 76.9542° E",28.4561,76.9542
735,flat,ats triumph,sector 104,2.63,9564.0,4.0,4.0,3+,21.0,Relatively New,2953.0,0.0,1.0,0.0,0.0,0.0,2.0,161.0,"28.4788° N, 76.9960° E",28.4788,76.996
736,flat,signature global park 4,sector 36,1.0,9901.0,3.0,2.0,3,2.0,New Property,1122.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,"28.4160° N, 76.9914° E",28.416,76.9914
737,flat,godrej,sector 79,1.93,8532.0,3.0,4.0,3+,5.0,Relatively New,2047.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,"28.3624° N, 76.9787° E",28.3624,76.9787
738,house,independent,sector 26,23.0,25556.0,4.0,4.0,3+,2.0,Relatively New,9000.0,1.0,1.0,1.0,1.0,0.0,2.0,145.0,"28.4757° N, 77.1032° E",28.4757,77.1032
739,flat,parkwood westend,sector 92,0.7,5204.0,2.0,2.0,3,5.0,Under Construction,1217.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
740,flat,shree kirpalu gi sector 52,sector 52,1.45,7632.0,3.0,3.0,3+,7.0,Relatively New,1800.0,0.0,0.0,0.0,0.0,1.0,2.0,108.0,"28.4379° N, 77.0785° E",28.4379,77.0785
742,house,independent,sector 28,11.25,34722.0,9.0,9.0,3+,2.0,Moderately Old,3240.0,0.0,1.0,1.0,1.0,0.0,2.0,126.0,"28.4728° N, 77.0865° E",28.4728,77.0865
743,flat,mariners home,sector 56,2.11,8612.0,3.0,2.0,3,4.0,Relatively New,2250.0,0.0,0.0,0.0,0.0,1.0,2.0,126.0,"28.4245° N, 77.0991° E",28.4245,77.0991
744,flat,south city 1 floors,sector 41,3.4,11724.0,4.0,4.0,3,0.0,Old Property,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4557° N, 77.0632° E",28.4557,77.0632
747,house,vipul tatvam villa,sector 48,8.4,21000.0,4.0,5.0,3+,2.0,Moderately Old,4000.0,1.0,1.0,0.0,1.0,0.0,2.0,49.0,"28.4177° N, 77.0359° E",28.4177,77.0359
748,flat,emaar palm gardens,sector 83,1.55,9012.0,3.0,3.0,3,4.0,Relatively New,1400.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3986° N, 76.9647° E",28.3986,76.9647
749,flat,m3m golfestate,sector 65,6.15,15999.0,3.0,5.0,3+,1.0,Relatively New,4271.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,"28.4030° N, 77.0690° E",28.403,77.069
750,flat,m3m woodshire,sector 107,1.21,6227.0,3.0,3.0,3,7.0,Moderately Old,1713.0,0.0,0.0,0.0,0.0,0.0,2.0,126.0,"28.5052° N, 76.9729° E",28.5052,76.9729
751,flat,godrej nature plus,sector 33,1.4,15119.0,3.0,2.0,3+,20.0,New Property,113.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,"28.4420° N, 77.0207° E",28.442,77.0207
752,flat,imperia the esfera,sector 37c,0.87,5513.0,2.0,3.0,3+,5.0,Relatively New,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,109.0,"28.4515° N, 76.9882° E",28.4515,76.9882
753,flat,paras dews,sector 106,1.2,11605.0,3.0,3.0,3,12.0,Relatively New,1145.0,1.0,0.0,0.0,0.0,0.0,0.0,158.0,"28.5007° N, 77.0003° E",28.5007,77.0003
754,house,independent,sector 26,12.5,38580.0,5.0,5.0,3+,2.0,Old Property,3240.0,1.0,1.0,1.0,1.0,0.0,2.0,79.0,"28.4757° N, 77.1032° E",28.4757,77.1032
755,house,independent,sector 12,1.4,8701.0,2.0,2.0,1,2.0,Old Property,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4723° N, 77.0320° E",28.4723,77.032
756,flat,apna enclave,sector 3,0.5,7692.0,2.0,2.0,1,1.0,Old Property,722.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,"28.4909° N, 77.0176° E",28.4909,77.0176
757,flat,raheja vanya,sector 99a,0.85,6789.0,2.0,2.0,2,3.0,New Property,1133.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,"28.4561° N, 76.9542° E",28.4561,76.9542
758,house,independent,sector 57,3.15,20349.0,5.0,4.0,3+,2.0,Moderately Old,1548.0,0.0,0.0,1.0,0.0,0.0,2.0,60.0,"28.4232° N, 77.0752° E",28.4232,77.0752
760,flat,central park resorts,sector 48,9.3,24926.0,4.0,4.0,3+,10.0,Moderately Old,3831.0,1.0,1.0,1.0,1.0,0.0,2.0,67.0,"28.4177° N, 77.0359° E",28.4177,77.0359
761,flat,signature global city 37d ph 2,sector 37d,1.1,8148.0,3.0,3.0,1,2.0,Under Construction,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,"28.4478° N, 76.9703° E",28.4478,76.9703
762,flat,bestech altura,sector 79,2.69,12500.0,3.0,4.0,3+,3.0,New Property,2152.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,"28.3624° N, 76.9787° E",28.3624,76.9787
763,flat,dlf the primus,sector 82a,3.5,13431.0,5.0,5.0,3+,14.0,Relatively New,2896.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.3858° N, 76.9686° E",28.3858,76.9686
764,flat,ats triumph,sector 104,2.6,8254.0,4.0,4.0,3+,12.0,Relatively New,2851.0,0.0,1.0,0.0,0.0,0.0,0.0,118.0,"28.4788° N, 76.9960° E",28.4788,76.996
765,house,dlf city plots,sector 26,13.5,29880.0,5.0,5.0,3,2.0,Old Property,4518.0,1.0,1.0,1.0,1.0,0.0,2.0,110.0,"28.4757° N, 77.1032° E",28.4757,77.1032
766,flat,vatika sovereign next,sector 82a,3.85,7500.0,5.0,6.0,3+,6.0,New Property,5711.0,0.0,1.0,0.0,1.0,0.0,0.0,148.0,"28.3858° N, 76.9686° E",28.3858,76.9686
767,house,ansals florence villa,sector 57,3.65,10580.0,6.0,6.0,2,3.0,Moderately Old,3450.0,1.0,1.0,1.0,1.0,0.0,1.0,152.0,"28.4232° N, 77.0752° E",28.4232,77.0752
768,flat,dlf regal gardens,sector 90,1.79,8081.0,4.0,3.0,3+,10.0,Moderately Old,2461.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,"28.4085° N, 76.9369° E",28.4085,76.9369
769,flat,m3m soulitude,sector 89,1.25,8784.0,3.0,3.0,3,3.0,New Property,1288.0,1.0,0.0,0.0,0.0,1.0,0.0,61.0,"28.4253° N, 76.9439° E",28.4253,76.9439
770,flat,bptp terra,sector 37d,1.67,7622.0,4.0,4.0,3,11.0,Relatively New,2091.0,0.0,0.0,0.0,0.0,0.0,2.0,149.0,"28.4478° N, 76.9703° E",28.4478,76.9703
771,house,independent,sector 26,4.6,12198.0,4.0,4.0,3+,2.0,Old Property,3771.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,"28.4757° N, 77.1032° E",28.4757,77.1032
772,flat,godrej nature plus,sector 33,1.4,9333.0,2.0,2.0,3,14.0,Under Construction,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,"28.4420° N, 77.0207° E",28.442,77.0207
773,house,independent,sector 25,9.9,29333.0,5.0,5.0,2,2.0,Moderately Old,3375.0,0.0,0.0,0.0,1.0,0.0,2.0,106.0,"28.4844° N, 77.0860° E",28.4844,77.086
